"id","created_by","created_date","is_active","last_updated_by","updated_date","application_number","application_status","approval_remarks","approved_date","payment_verification_status","process","remarks","submission_date","annual_report_master_detail_id","company_id","office_id","annualreportmasterdetail_id","amount_selection_remarks","discount","fine_amount","last_completed_annual_report_fiscal_year","revenue_amount","payment_status"
3633,504491,"2025-11-16 13:39:00.077",True,614080,"2025-12-01 11:46:13.041","82/83-140-101148658","APPROVED",NULL,"2025-12-01 11:16:00.255","PAYMENT_VERIFIED",NULL,"","2025-11-16 19:01:53.805",NULL,236558,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( २९६००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","27100","29600","{
  ""companyId"" : 177677,
  ""registrationDate"" : {
    ""englishDate"" : ""2016-08-01 00:00:00.0"",
    ""nepaliDate"" : ""2073-04-17""
  },
  ""applicationNumber"" : 1629693,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""78-79"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 523200,
    ""subject"" : ""कम्पनी अध्यावधिकको जानकारी सम्बन्धमा।"",
    ""content"" : ""       त्यस कम्पनीले कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७८/०७९ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक अभिलेख गराएको व्यहोरा मिति २०७९/०९/२८ को निर्णयानुसार जानकारी गराइन्छ।"",
    ""fiscalYear"" : ""79/80"",
    ""letterIssuedDate"" : ""२०७९-१०-०५""
  }
}","0","NOT_APPLICABLE"
3212,518262,"2025-08-14 12:43:02.7",True,4009,"2025-11-21 15:02:00.02","82/83-140-101023031","APPROVED",NULL,"2025-11-21 15:01:59.954",NULL,NULL,"","2025-11-13 11:36:39.601",NULL,283088,17,NULL,"कुल जरिवाना रकम: रु ५०००००.०० चूक्ता पुँजीको ०.५ रु.( २३७२००.०० ) % : रु २५००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु २५००.०० भुक्तानी गर्नुपर्नेछ।","234700","237200","{
  ""companyId"" : 283088,
  ""registrationDate"" : {
    ""englishDate"" : ""2019-04-03 00:00:00.0"",
    ""nepaliDate"" : ""2019-04-03 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""74/75"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
883,87486,"2025-05-19 12:03:05.301",True,11718,"2025-06-12 11:51:51.299","81/82-140-100774789","APPROVED",NULL,NULL,"PAYMENT_VERIFIED",NULL,"","2025-05-23 13:36:17.714",NULL,149623,17,NULL,"कुल जरिवाना रकम: रुपैयाँ १५०००००.०० 
 चूक्ता पुँजीको ०.५ Rs.( ५९०००.०० ) % : रुपैयाँ ७५००.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रुपैयाँ ७५००.०० भुक्तानी गर्नुपर्नेछ।","51500","59000","{
  ""companyId"" : 131884,
  ""registrationDate"" : {
    ""englishDate"" : ""2013-08-29 00:00:00.0"",
    ""nepaliDate"" : ""2070-05-13""
  },
  ""applicationNumber"" : 1344952,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""77-78"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 403000,
    ""subject"" : ""कम्पनी अध्यावधिक र शेयर लगतको जानकारी सम्बन्धमा ।"",
    ""content"" : ""कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०७७/०७८ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक अभिलेख भएको साथै त्यस कम्पनीको मिति २०७१/०३/२५ को संचालक समितिको बैठकको निर्णयानुसार कम्पनी ऐन, २०६३ को दफा ३१ बमोजिम यस कार्यालयको विद्युतिय अभिलेखमा अभिलेख गराएको कम्पनी ऐन, २०६३ को दफा ४६ बमोजिम तयार शेयरधनी दर्ता कितावमा भए गरेका काम कारबाहीको उत्तरदायित्व, जवाफदेही र जिम्मेवारी अन्यथा प्रमाणित हुन आएमा समेत कम्पनी र कम्पनीका सञ्चालक एवं पदाधिकारीहरुको रहने गरी अभिलेख गराएको व्यहोरा मिति २०७८/०७/२५ को निर्णयानुसार जानकारी गराइन्छ ।\r\n\r\n"",
    ""fiscalYear"" : ""78/79"",
    ""letterIssuedDate"" : ""२०७८-०७-२६""
  }
}","0","PENDING"
2043,123939,"2025-07-15 14:39:01.46",True,609067,"2026-01-08 16:21:43.726","81/82-140-100941003","APPROVED",NULL,"2026-01-04 14:27:08.82","PAYMENT_VERIFIED",NULL,"","2025-07-15 22:41:04.194",NULL,46536,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( ५९८०००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","593000","598000","{
  ""companyId"" : 46536,
  ""registrationDate"" : {
    ""englishDate"" : ""2015-02-10 00:00:00.0"",
    ""nepaliDate"" : ""2015-02-10 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""70/71"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3658,217030,"2025-11-20 15:22:36.834",True,615489,"2026-01-04 12:09:17.287","82/83-140-101158513","APPROVED",NULL,"2025-12-03 14:10:41.352","PAYMENT_VERIFIED",NULL,"","2025-12-02 14:32:02.031",NULL,200960,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( ०.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ०.०० भुक्तानी गर्नुपर्नेछ।","0","0","{
  ""companyId"" : 345243,
  ""registrationDate"" : {
    ""englishDate"" : ""2022-07-25 00:00:00.0"",
    ""nepaliDate"" : ""2079-04-09""
  },
  ""applicationNumber"" : 2159629,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""80-81"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 705507,
    ""subject"" : ""कम्पनी अध्यावधिकको अभिलेख सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले पेश गरेको निवेदन उपर कारबाही हुँदा उक्त कम्पनीले कम्पनी ऐन, २०६३ बमोजिम पेश गर्नुपर्ने आ.व. २०८०/८१ सम्मका विवरणहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक अभिलेख गराएको व्यहोरा मिति २०८१/०९/२२ को निर्णयानुसार जानकारी  गराइन्छ ।"",
    ""fiscalYear"" : ""81/82"",
    ""letterIssuedDate"" : ""२०८१-०९-२३""
  }
}","0","NOT_APPLICABLE"
1643,564648,"2025-06-29 11:16:27.948",True,609088,"2026-01-04 15:08:03.663","81/82-140-100856664","APPROVED",NULL,"2026-01-04 13:52:26.687","PAYMENT_VERIFIED",NULL,"","2025-12-31 12:08:49.75",NULL,301613,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( ४८८०००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","483000","488000","{
  ""companyId"" : 301613,
  ""registrationDate"" : {
    ""englishDate"" : ""2016-05-16 00:00:00.0"",
    ""nepaliDate"" : ""2016-05-16 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""71/72"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3712,139265,"2025-12-01 12:08:26.699",True,609067,"2025-12-07 16:18:45.903","82/83-140-101179946","APPROVED",NULL,"2025-12-05 14:44:20.323","PAYMENT_VERIFIED",NULL,"","2025-12-01 12:49:43.83",NULL,81192,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( २२५०००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","220000","225000","{
  ""companyId"" : 81192,
  ""registrationDate"" : {
    ""englishDate"" : ""2018-08-06 00:00:00.0"",
    ""nepaliDate"" : ""2018-08-06 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""74/75"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
1375,580485,"2025-06-15 00:24:46.595",True,609064,"2026-01-04 15:29:23.012","81/82-140-100823510","APPROVED",NULL,"2026-01-04 12:52:54.331","PAYMENT_VERIFIED",NULL,"","2025-12-28 12:07:26.364",NULL,307366,17,NULL,"कुल जरिवाना रकम: रु ७५००००.०० चूक्ता पुँजीको ०.५ रु.( ५४४९०००.०० ) % : रु ३७५०.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ३७५०.०० भुक्तानी गर्नुपर्नेछ।","5445250","5449000","{
  ""companyId"" : 307366,
  ""registrationDate"" : {
    ""englishDate"" : ""1994-07-10 00:00:00.0"",
    ""nepaliDate"" : ""1994-07-10 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""49/50"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
784,78495,"2025-05-14 10:39:40.059",True,43,"2025-12-24 09:24:43.872","81/82-140-100766088","APPROVED",NULL,"2025-10-17 13:50:20.697","PAYMENT_VERIFIED",NULL,"","2025-05-26 17:34:32.662",NULL,137599,17,NULL,"कुल जरिवाना रकम: रु १००००००.०० चूक्ता पुँजीको ०.५ रु.( ३२१५०००.०० ) % : रु ५०००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५०००.०० भुक्तानी गर्नुपर्नेछ।","3210000","3215000","{
  ""companyId"" : 137599,
  ""registrationDate"" : {
    ""englishDate"" : ""2007-09-18 00:00:00.0"",
    ""nepaliDate"" : ""2007-09-18 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""63/64"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","PENDING"
1300,555276,"2025-06-10 19:14:59.459",True,569304,"2025-06-13 10:05:57.297","81/82-140-100816374","APPROVED",NULL,NULL,"PAYMENT_VERIFIED",NULL,"","2025-06-10 19:27:44.734",NULL,298201,17,NULL,"कुल जरिवाना रकम: रुपैयाँ ५०००००.०० 
 चूक्ता पुँजीको ०.५ Rs.( ६२०००.०० ) % : रुपैयाँ २५००.०० 
 विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रुपैयाँ २५००.०० भुक्तानी गर्नुपर्नेछ।","59500","62000","{
  ""companyId"" : 298201,
  ""registrationDate"" : {
    ""englishDate"" : ""2022-02-25 00:00:00.0"",
    ""nepaliDate"" : ""2022-02-25 00:00:00.0""
  },
  ""applicationNumber"" : null,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""77/78"",
  ""lastCompleted"" : null,
  ""entryType"" : ""REG_DATE"",
  ""oldLetterResponseDto"" : null
}","0","NOT_APPLICABLE"
3795,465496,"2025-12-10 15:22:05.739",True,614080,"2026-01-09 14:30:23.175","82/83-140-101200393","APPROVED",NULL,"2026-01-09 11:54:53.664","PAYMENT_VERIFIED",NULL,"","2026-01-07 12:19:27.069",NULL,252278,17,NULL,"कुल जरिवाना रकम: रु १०००००००.०० चूक्ता पुँजीको ०.५ रु.( ५९०००.०० ) % : रु ५००००.०० विशेष दर्ता खारेजी (१३६क) अनुसार, तपाईले रु ५००००.०० भुक्तानी गर्नुपर्नेछ।","9000","59000","{
  ""companyId"" : 78783,
  ""registrationDate"" : {
    ""englishDate"" : ""2009-11-01 00:00:00.0"",
    ""nepaliDate"" : ""2066-07-15""
  },
  ""applicationNumber"" : 1410529,
  ""annualReportMasterDetailId"" : null,
  ""lastCompletedFiscalYear"" : ""77-78"",
  ""lastCompleted"" : null,
  ""entryType"" : ""CRO"",
  ""oldLetterResponseDto"" : {
    ""id"" : 426122,
    ""subject"" : ""अद्यावधिक अभिलेख सम्बन्धमा ।"",
    ""content"" : ""त्यस कम्पनीले कम्पनी ऐन, २०६३ बमोजिम वार्षिक साधारण सभा गरि पेश गर्नुपर्ने आ.व. २०७७/०७८ सम्मका वार्षिक विवरण तथा अन्य कागजातहरु पेश गरेको हुनाले सो आ.व. सम्म कम्पनी अद्यावधिक रहेको व्यहोरा मिति २०७८/०९/२९ को निर्णयानुसार जानकारी गराइन्छ । "",
    ""fiscalYear"" : ""78/79"",
    ""letterIssuedDate"" : ""२०७८-१०-०३""
  }
}","0","NOT_APPLICABLE"
